stateid,statedescription,sectorid,sectorname,price,sales,price-units,sales-units,year,month
CO,Colorado,IND,industrial,4.48,885.3348,cents per kilowatt-hour,million kilowatt hours,2002,11
CO,Colorado,RES,residential,7.38,1205.69239,cents per kilowatt-hour,million kilowatt hours,2002,11
IL,Illinois,COM,commercial,7.12,3429.18989,cents per kilowatt-hour,million kilowatt hours,2002,11
IL,Illinois,IND,industrial,4.56,3128.81834,cents per kilowatt-hour,million kilowatt hours,2002,11
IL,Illinois,RES,residential,7.83,3125.00709,cents per kilowatt-hour,million kilowatt hours,2002,11
NY,New York,COM,commercial,11.55,4778.7771,cents per kilowatt-hour,million kilowatt hours,2002,11
NY,New York,IND,industrial,4.92,2156.03494,cents per kilowatt-hour,million kilowatt hours,2002,11
NY,New York,RES,residential,13.37,3416.2276,cents per kilowatt-hour,million kilowatt hours,2002,11
TX,Texas,COM,commercial,6.73,7381.96847,cents per kilowatt-hour,million kilowatt hours,2002,11
TX,Texas,IND,industrial,4.35,7773.04271,cents per kilowatt-hour,million kilowatt hours,2002,11
TX,Texas,RES,residential,7.44,7867.60252,cents per kilowatt-hour,million kilowatt hours,2002,11
CA,California,COM,commercial,14.52,9428.07811,cents per kilowatt-hour,million kilowatt hours,2002,10
CA,California,IND,industrial,10.64,4212.11207,cents per kilowatt-hour,million kilowatt hours,2002,10
CA,California,RES,residential,11.98,6669.26575,cents per kilowatt-hour,million kilowatt hours,2002,10
CO,Colorado,COM,commercial,6.07,1522.28849,cents per kilowatt-hour,million kilowatt hours,2002,10
CO,Colorado,IND,industrial,4.7,907.42998,cents per kilowatt-hour,million kilowatt hours,2002,10
CO,Colorado,RES,residential,7.91,1169.12628,cents per kilowatt-hour,million kilowatt hours,2002,10
IL,Illinois,COM,commercial,7.92,3775.26364,cents per kilowatt-hour,million kilowatt hours,2002,10
IL,Illinois,IND,industrial,4.83,3282.69313,cents per kilowatt-hour,million kilowatt hours,2002,10
IL,Illinois,RES,residential,8.61,2840.55793,cents per kilowatt-hour,million kilowatt hours,2002,10
NY,New York,COM,commercial,12.92,5071.7801,cents per kilowatt-hour,million kilowatt hours,2002,10
NY,New York,IND,industrial,5.34,2048.52729,cents per kilowatt-hour,million kilowatt hours,2002,10
NY,New York,RES,residential,13.87,3480.95435,cents per kilowatt-hour,million kilowatt hours,2002,10
TX,Texas,COM,commercial,6.58,8960.77896,cents per kilowatt-hour,million kilowatt hours,2002,10
TX,Texas,IND,industrial,4.59,8563.99133,cents per kilowatt-hour,million kilowatt hours,2002,10
TX,Texas,RES,residential,7.51,9625.06466,cents per kilowatt-hour,million kilowatt hours,2002,10
CA,California,COM,commercial,13.97,9209.07551,cents per kilowatt-hour,million kilowatt hours,2002,9
CA,California,IND,industrial,10.44,4231.9125,cents per kilowatt-hour,million kilowatt hours,2002,9
CA,California,RES,residential,11.61,6989.75712,cents per kilowatt-hour,million kilowatt hours,2002,9
CO,Colorado,COM,commercial,5.94,1570.86754,cents per kilowatt-hour,million kilowatt hours,2002,9
CO,Colorado,IND,industrial,4.68,914.94168,cents per kilowatt-hour,million kilowatt hours,2002,9
CO,Colorado,RES,residential,7.73,1337.89621,cents per kilowatt-hour,million kilowatt hours,2002,9
IL,Illinois,COM,commercial,7.93,3823.67319,cents per kilowatt-hour,million kilowatt hours,2002,9
IL,Illinois,IND,industrial,5.32,3374.31778,cents per kilowatt-hour,million kilowatt hours,2002,9
IL,Illinois,RES,residential,8.92,3694.89213,cents per kilowatt-hour,million kilowatt hours,2002,9
NY,New York,COM,commercial,13.07,5530.6496,cents per kilowatt-hour,million kilowatt hours,2002,9
NY,New York,IND,industrial,5.13,2373.30967,cents per kilowatt-hour,million kilowatt hours,2002,9
NY,New York,RES,residential,14.42,4354.50021,cents per kilowatt-hour,million kilowatt hours,2002,9
TX,Texas,COM,commercial,6.65,9135.5109,cents per kilowatt-hour,million kilowatt hours,2002,9
TX,Texas,IND,industrial,3.94,8266.90979,cents per kilowatt-hour,million kilowatt hours,2002,9
TX,Texas,RES,residential,8.04,12497.61467,cents per kilowatt-hour,million kilowatt hours,2002,9
CA,California,COM,commercial,15.08,9653.58919,cents per kilowatt-hour,million kilowatt hours,2002,8
CA,California,IND,industrial,10.96,4437.45651,cents per kilowatt-hour,million kilowatt hours,2002,8
CA,California,RES,residential,12.92,7479.01867,cents per kilowatt-hour,million kilowatt hours,2002,8
CO,Colorado,COM,commercial,5.75,1729.87917,cents per kilowatt-hour,million kilowatt hours,2002,8
CO,Colorado,IND,industrial,4.61,957.35966,cents per kilowatt-hour,million kilowatt hours,2002,8
CO,Colorado,RES,residential,7.54,1507.36058,cents per kilowatt-hour,million kilowatt hours,2002,8
IL,Illinois,COM,commercial,8.11,4280.08081,cents per kilowatt-hour,million kilowatt hours,2002,8
IL,Illinois,IND,industrial,5.51,3474.41047,cents per kilowatt-hour,million kilowatt hours,2002,8
IL,Illinois,RES,residential,8.89,5227.39981,cents per kilowatt-hour,million kilowatt hours,2002,8
NY,New York,COM,commercial,13.58,6132.14428,cents per kilowatt-hour,million kilowatt hours,2002,8
NY,New York,IND,industrial,5.23,2221.62728,cents per kilowatt-hour,million kilowatt hours,2002,8
NY,New York,RES,residential,14.16,5124.02692,cents per kilowatt-hour,million kilowatt hours,2002,8
TX,Texas,COM,commercial,6.97,8411.65498,cents per kilowatt-hour,million kilowatt hours,2002,8
TX,Texas,IND,industrial,4.53,9473.31144,cents per kilowatt-hour,million kilowatt hours,2002,8
TX,Texas,RES,residential,8.07,14121.43446,cents per kilowatt-hour,million kilowatt hours,2002,8
CA,California,COM,commercial,15.44,9915.88536,cents per kilowatt-hour,million kilowatt hours,2002,7
CA,California,IND,industrial,11.9,4290.4628,cents per kilowatt-hour,million kilowatt hours,2002,7
CA,California,RES,residential,13.28,7486.78312,cents per kilowatt-hour,million kilowatt hours,2002,7
CO,Colorado,COM,commercial,5.56,1773.01401,cents per kilowatt-hour,million kilowatt hours,2002,7
CO,Colorado,IND,industrial,4.72,943.67476,cents per kilowatt-hour,million kilowatt hours,2002,7
CO,Colorado,RES,residential,7.38,1568.65225,cents per kilowatt-hour,million kilowatt hours,2002,7
IL,Illinois,COM,commercial,8.19,4254.783,cents per kilowatt-hour,million kilowatt hours,2002,7
IL,Illinois,IND,industrial,5.28,3548.15236,cents per kilowatt-hour,million kilowatt hours,2002,7
IL,Illinois,RES,residential,8.95,5814.41442,cents per kilowatt-hour,million kilowatt hours,2002,7
NY,New York,COM,commercial,13.89,6087.02972,cents per kilowatt-hour,million kilowatt hours,2002,7
NY,New York,IND,industrial,5.34,2161.92265,cents per kilowatt-hour,million kilowatt hours,2002,7
NY,New York,RES,residential,14.19,4765.00879,cents per kilowatt-hour,million kilowatt hours,2002,7
TX,Texas,COM,commercial,6.96,8223.41368,cents per kilowatt-hour,million kilowatt hours,2002,7
TX,Texas,IND,industrial,4.81,9301.86217,cents per kilowatt-hour,million kilowatt hours,2002,7
TX,Texas,RES,residential,8.49,13743.45823,cents per kilowatt-hour,million kilowatt hours,2002,7
CA,California,COM,commercial,14.36,8757.10249,cents per kilowatt-hour,million kilowatt hours,2002,6
CA,California,IND,industrial,10.15,4181.93392,cents per kilowatt-hour,million kilowatt hours,2002,6
CA,California,RES,residential,12.87,5981.9426,cents per kilowatt-hour,million kilowatt hours,2002,6
CO,Colorado,COM,commercial,5.95,1637.13647,cents per kilowatt-hour,million kilowatt hours,2002,6
CO,Colorado,IND,industrial,4.72,886.54598,cents per kilowatt-hour,million kilowatt hours,2002,6
CO,Colorado,RES,residential,7.74,1234.08925,cents per kilowatt-hour,million kilowatt hours,2002,6
IL,Illinois,COM,commercial,7.98,3918.82314,cents per kilowatt-hour,million kilowatt hours,2002,6
IL,Illinois,IND,industrial,5.5,3674.10432,cents per kilowatt-hour,million kilowatt hours,2002,6
IL,Illinois,RES,residential,8.93,3930.16623,cents per kilowatt-hour,million kilowatt hours,2002,6
NY,New York,COM,commercial,12.72,5301.42021,cents per kilowatt-hour,million kilowatt hours,2002,6
NY,New York,IND,industrial,5.58,2085.60667,cents per kilowatt-hour,million kilowatt hours,2002,6
NY,New York,RES,residential,14.01,3524.37975,cents per kilowatt-hour,million kilowatt hours,2002,6
TX,Texas,COM,commercial,7.19,7095.6592,cents per kilowatt-hour,million kilowatt hours,2002,6
TX,Texas,IND,industrial,4.1,7662.59449,cents per kilowatt-hour,million kilowatt hours,2002,6
TX,Texas,RES,residential,8.5,12333.34226,cents per kilowatt-hour,million kilowatt hours,2002,6
CA,California,COM,commercial,13.19,8345.89721,cents per kilowatt-hour,million kilowatt hours,2002,5
CA,California,IND,industrial,9.73,4061.21301,cents per kilowatt-hour,million kilowatt hours,2002,5
CA,California,RES,residential,12.82,5637.42743,cents per kilowatt-hour,million kilowatt hours,2002,5
CO,Colorado,COM,commercial,5.93,1541.2631,cents per kilowatt-hour,million kilowatt hours,2002,5
CO,Colorado,IND,industrial,4.56,887.29894,cents per kilowatt-hour,million kilowatt hours,2002,5
CO,Colorado,RES,residential,7.83,1091.84343,cents per kilowatt-hour,million kilowatt hours,2002,5
IL,Illinois,COM,commercial,7.55,3449.95182,cents per kilowatt-hour,million kilowatt hours,2002,5
IL,Illinois,IND,industrial,4.68,3435.78693,cents per kilowatt-hour,million kilowatt hours,2002,5
IL,Illinois,RES,residential,8.78,2713.48592,cents per kilowatt-hour,million kilowatt hours,2002,5
NY,New York,COM,commercial,11.77,4828.30375,cents per kilowatt-hour,million kilowatt hours,2002,5
NY,New York,IND,industrial,5.17,2111.28748,cents per kilowatt-hour,million kilowatt hours,2002,5
NY,New York,RES,residential,13.3,3255.84746,cents per kilowatt-hour,million kilowatt hours,2002,5
TX,Texas,COM,commercial,6.47,7140.26312,cents per kilowatt-hour,million kilowatt hours,2002,5
TX,Texas,IND,industrial,4.43,9074.22554,cents per kilowatt-hour,million kilowatt hours,2002,5
TX,Texas,RES,residential,8.15,8813.19505,cents per kilowatt-hour,million kilowatt hours,2002,5
CA,California,COM,commercial,11.63,8236.35924,cents per kilowatt-hour,million kilowatt hours,2002,4
CA,California,IND,industrial,8.74,3953.80023,cents per kilowatt-hour,million kilowatt hours,2002,4
CA,California,RES,residential,12.05,5889.41605,cents per kilowatt-hour,million kilowatt hours,2002,4
CO,Colorado,COM,commercial,5.51,1399.1759,cents per kilowatt-hour,million kilowatt hours,2002,4
CO,Colorado,IND,industrial,4.39,868.89252,cents per kilowatt-hour,million kilowatt hours,2002,4
CO,Colorado,RES,residential,7.2,1046.43231,cents per kilowatt-hour,million kilowatt hours,2002,4
IL,Illinois,COM,commercial,7.27,3420.99886,cents per kilowatt-hour,million kilowatt hours,2002,4
IL,Illinois,IND,industrial,4.57,3094.98792,cents per kilowatt-hour,million kilowatt hours,2002,4
IL,Illinois,RES,residential,8.31,3004.52961,cents per kilowatt-hour,million kilowatt hours,2002,4
NY,New York,COM,commercial,11.66,4716.47573,cents per kilowatt-hour,million kilowatt hours,2002,4
NY,New York,IND,industrial,5.06,2036.66714,cents per kilowatt-hour,million kilowatt hours,2002,4
NY,New York,RES,residential,12.69,3329.31039,cents per kilowatt-hour,million kilowatt hours,2002,4
TX,Texas,COM,commercial,6.82,6190.51111,cents per kilowatt-hour,million kilowatt hours,2002,4
TX,Texas,IND,industrial,4.97,8222.75521,cents per kilowatt-hour,million kilowatt hours,2002,4
TX,Texas,RES,residential,7.98,7450.88635,cents per kilowatt-hour,million kilowatt hours,2002,4
CA,California,COM,commercial,12.08,7877.91877,cents per kilowatt-hour,million kilowatt hours,2002,3
CA,California,IND,industrial,8.79,4049.93159,cents per kilowatt-hour,million kilowatt hours,2002,3
CA,California,RES,residential,12.58,5781.695,cents per kilowatt-hour,million kilowatt hours,2002,3
CO,Colorado,COM,commercial,5.3,1450.36876,cents per kilowatt-hour,million kilowatt hours,2002,3
CO,Colorado,IND,industrial,4.34,842.78097,cents per kilowatt-hour,million kilowatt hours,2002,3
CO,Colorado,RES,residential,6.95,1242.55286,cents per kilowatt-hour,million kilowatt hours,2002,3
IL,Illinois,COM,commercial,7.17,3355.59298,cents per kilowatt-hour,million kilowatt hours,2002,3
IL,Illinois,IND,industrial,4.6,3281.39455,cents per kilowatt-hour,million kilowatt hours,2002,3
IL,Illinois,RES,residential,8.03,3352.77013,cents per kilowatt-hour,million kilowatt hours,2002,3
NY,New York,COM,commercial,11.53,4728.98703,cents per kilowatt-hour,million kilowatt hours,2002,3
NY,New York,IND,industrial,5.16,1930.70336,cents per kilowatt-hour,million kilowatt hours,2002,3
NY,New York,RES,residential,12.81,3527.31783,cents per kilowatt-hour,million kilowatt hours,2002,3
TX,Texas,COM,commercial,7.5,6169.41083,cents per kilowatt-hour,million kilowatt hours,2002,3
TX,Texas,IND,industrial,5.0,8727.85817,cents per kilowatt-hour,million kilowatt hours,2002,3
TX,Texas,RES,residential,7.79,7798.51287,cents per kilowatt-hour,million kilowatt hours,2002,3
CA,California,COM,commercial,11.74,7382.474,cents per kilowatt-hour,million kilowatt hours,2002,2
CA,California,IND,industrial,8.37,3718.73132,cents per kilowatt-hour,million kilowatt hours,2002,2
CA,California,RES,residential,12.58,6149.99578,cents per kilowatt-hour,million kilowatt hours,2002,2
CO,Colorado,COM,commercial,5.34,1427.48588,cents per kilowatt-hour,million kilowatt hours,2002,2
CO,Colorado,IND,industrial,4.28,869.87922,cents per kilowatt-hour,million kilowatt hours,2002,2
CO,Colorado,RES,residential,6.93,1292.77314,cents per kilowatt-hour,million kilowatt hours,2002,2
IL,Illinois,COM,commercial,6.9,3454.05672,cents per kilowatt-hour,million kilowatt hours,2002,2
IL,Illinois,IND,industrial,4.55,3189.89089,cents per kilowatt-hour,million kilowatt hours,2002,2
IL,Illinois,RES,residential,8.02,3250.84256,cents per kilowatt-hour,million kilowatt hours,2002,2
NY,New York,COM,commercial,11.18,4785.94285,cents per kilowatt-hour,million kilowatt hours,2002,2
NY,New York,IND,industrial,4.81,2080.31621,cents per kilowatt-hour,million kilowatt hours,2002,2
NY,New York,RES,residential,13.0,3601.79329,cents per kilowatt-hour,million kilowatt hours,2002,2
TX,Texas,COM,commercial,7.88,6103.96688,cents per kilowatt-hour,million kilowatt hours,2002,2
TX,Texas,IND,industrial,5.57,8650.45542,cents per kilowatt-hour,million kilowatt hours,2002,2
TX,Texas,RES,residential,7.98,8831.12416,cents per kilowatt-hour,million kilowatt hours,2002,2
CA,California,COM,commercial,11.56,8107.31762,cents per kilowatt-hour,million kilowatt hours,2002,1
CA,California,IND,industrial,8.33,3902.36,cents per kilowatt-hour,million kilowatt hours,2002,1
CA,California,RES,residential,13.03,7311.52694,cents per kilowatt-hour,million kilowatt hours,2002,1
CO,Colorado,COM,commercial,5.32,1395.03969,cents per kilowatt-hour,million kilowatt hours,2002,1
CO,Colorado,IND,industrial,4.32,858.66801,cents per kilowatt-hour,million kilowatt hours,2002,1
CO,Colorado,RES,residential,6.84,1379.36171,cents per kilowatt-hour,million kilowatt hours,2002,1
IL,Illinois,COM,commercial,6.71,3535.42057,cents per kilowatt-hour,million kilowatt hours,2002,1
IL,Illinois,IND,industrial,4.32,2792.41955,cents per kilowatt-hour,million kilowatt hours,2002,1
IL,Illinois,RES,residential,7.53,4071.04701,cents per kilowatt-hour,million kilowatt hours,2002,1
NY,New York,COM,commercial,11.45,5023.24502,cents per kilowatt-hour,million kilowatt hours,2002,1
NY,New York,IND,industrial,5.47,1942.54869,cents per kilowatt-hour,million kilowatt hours,2002,1
NY,New York,RES,residential,12.95,4077.94117,cents per kilowatt-hour,million kilowatt hours,2002,1
TX,Texas,COM,commercial,6.95,6537.98259,cents per kilowatt-hour,million kilowatt hours,2002,1
TX,Texas,IND,industrial,5.03,9044.37993,cents per kilowatt-hour,million kilowatt hours,2002,1
TX,Texas,RES,residential,8.11,10223.75456,cents per kilowatt-hour,million kilowatt hours,2002,1
CA,California,COM,commercial,11.93,7443.51704,cents per kilowatt-hour,million kilowatt hours,2001,12
CA,California,IND,industrial,8.62,4852.03003,cents per kilowatt-hour,million kilowatt hours,2001,12
CA,California,RES,residential,12.26,6782.49546,cents per kilowatt-hour,million kilowatt hours,2001,12
CO,Colorado,COM,commercial,5.21,1499.81847,cents per kilowatt-hour,million kilowatt hours,2001,12
CO,Colorado,IND,industrial,3.56,900.14371,cents per kilowatt-hour,million kilowatt hours,2001,12
CO,Colorado,RES,residential,7.63,1302.64523,cents per kilowatt-hour,million kilowatt hours,2001,12
IL,Illinois,COM,commercial,6.81,3355.62969,cents per kilowatt-hour,million kilowatt hours,2001,12
IL,Illinois,IND,industrial,4.23,3040.55577,cents per kilowatt-hour,million kilowatt hours,2001,12
IL,Illinois,RES,residential,7.93,3752.10166,cents per kilowatt-hour,million kilowatt hours,2001,12
NY,New York,COM,commercial,11.79,4952.29303,cents per kilowatt-hour,million kilowatt hours,2001,12
NY,New York,IND,industrial,5.38,1988.61877,cents per kilowatt-hour,million kilowatt hours,2001,12
NY,New York,RES,residential,13.25,3659.81022,cents per kilowatt-hour,million kilowatt hours,2001,12
TX,Texas,COM,commercial,7.53,6713.19757,cents per kilowatt-hour,million kilowatt hours,2001,12
TX,Texas,IND,industrial,5.0,7590.92923,cents per kilowatt-hour,million kilowatt hours,2001,12
TX,Texas,RES,residential,8.23,7804.90332,cents per kilowatt-hour,million kilowatt hours,2001,12
CA,California,COM,commercial,12.2,7615.39331,cents per kilowatt-hour,million kilowatt hours,2001,11
CA,California,IND,industrial,8.79,4660.47762,cents per kilowatt-hour,million kilowatt hours,2001,11
CA,California,RES,residential,12.12,5768.25918,cents per kilowatt-hour,million kilowatt hours,2001,11
CO,Colorado,COM,commercial,5.42,1418.32461,cents per kilowatt-hour,million kilowatt hours,2001,11
